1 	 -17.500187573688507 
2 	 -17.906007506791823 
3 	 -17.736709545573927 
4 	 -18.225376259445255 
5 	 -18.304387049395427 
6 	 -18.266910616698844 
7 	 -18.231579682770473 
8 	 -18.385033677370952 
9 	 -18.574696375262047 
10 	 -18.40868593743352 
11 	 -18.627037698283242 
12 	 -18.778656848928755 
13 	 -18.162525687215147 
14 	 -18.93252908810478 
15 	 -18.920977091918896 
16 	 -18.830203832528294 
17 	 -18.978074523322267 
18 	 -18.817561066795257 
19 	 -19.24810879261282 
20 	 -19.088966907072496 
21 	 -19.253286582516058 
22 	 -18.720477688440425 
23 	 -19.21540204423417 
24 	 -19.240176400571755 
25 	 -19.145674912819462 
26 	 -19.23751371822261 
27 	 -19.4134095683433 
28 	 -19.419787873215423 
29 	 -19.386324641880925 
30 	 -19.55045883982318 
31 	 -19.56514056705239 
32 	 -19.567726308723998 
33 	 -19.430634024190294 
34 	 -19.58089039805356 
35 	 -19.581655748502524 
36 	 -19.442763839153645 
37 	 -19.562603142620407 
38 	 -19.722759084256737 
39 	 -19.653261676321204 
40 	 -19.700967543805636 
41 	 -19.573559326899623 
42 	 -19.707799829839875 
43 	 -19.708454345519844 
44 	 -19.693742588591622 
45 	 -19.70076107362008 
46 	 -19.690637358036053 
47 	 -19.72589216778583 
48 	 -19.732543764587216 
49 	 -19.749658491085277 
50 	 -19.76080497640884 
51 	 -19.76510902725819 
52 	 -19.77320321214291 
53 	 -19.775125524571635 
54 	 -19.777374353340296 
55 	 -19.810807620099364 
56 	 -19.831434873726764 
57 	 -19.843567939172328 
58 	 -19.860921266717654 
59 	 -19.837118099851338 
60 	 -19.8738440915886 
61 	 -19.88096463219301 
62 	 -19.875165830976837 
63 	 -19.90779400270773 
64 	 -19.90521286798682 
65 	 -19.8935896586267 
66 	 -19.92815650976676 
67 	 -19.935515542287494 
68 	 -19.931882530260815 
69 	 -19.94505906394846 
70 	 -19.95339488761296 
71 	 -19.944742557364552 
72 	 -19.96580460362915 
73 	 -19.930162558781806 
74 	 -19.962604727596915 
75 	 -19.986996743729804 
76 	 -19.99916994436821 
77 	 -19.998559511433687 
78 	 -19.982700458148923 
79 	 -20.005153420298967 
80 	 -20.010545811237375 
81 	 -20.002795870896726 
82 	 -20.01198000728851 
83 	 -19.997065882881934 
84 	 -20.01710886829094 
85 	 -20.014240352348832 
86 	 -20.0149085624444 
87 	 -20.01422906940749 
88 	 -20.017032363542896 
89 	 -20.015354332499385 
90 	 -20.02016627434094 
91 	 -20.015530935284485 
92 	 -20.019373204315762 
93 	 -20.02113712916764 
94 	 -20.020831612862004 
95 	 -20.021495150203123 
96 	 -20.017760954842828 
97 	 -20.021495380930872 
98 	 -20.018833266567867 
99 	 -20.020112042010666 
100 	 -20.02141033551528 
101 	 -20.02151910379127 
102 	 -20.021194700600372 
103 	 -20.02115431417625 
104 	 -20.021051631933837 
105 	 -20.021536655422036 
106 	 -20.021391426214812 
107 	 -20.021468381704878 
108 	 -20.02153757389599 
109 	 -20.02154207285418 
110 	 -20.021358220328118 
111 	 -20.02187114573447 
112 	 -20.021932563579192 
113 	 -20.022075532472527 
114 	 -20.02194599178354 
115 	 -20.022010141488774 
116 	 -20.021970137430824 
117 	 -20.022002769798597 
118 	 -20.02201150404326 
119 	 -20.021889498496485 
120 	 -20.02206787096975 
121 	 -20.022082436012617 
122 	 -20.022076071413156 
123 	 -20.022074049460937 
124 	 -20.022078625557977 
125 	 -20.022111853322116 
126 	 -20.022119122072333 
127 	 -20.022127071598568 
128 	 -20.02212832401813 
129 	 -20.02213191062204 
130 	 -20.02212990936372 
131 	 -20.022129007178176 
132 	 -20.02213537291525 
133 	 -20.022133102178973 
134 	 -20.02212123638951 
135 	 -20.02213496073897 
136 	 -20.022134832946634 
137 	 -20.022137744160865 
138 	 -20.022135950892068 
139 	 -20.022136774790624 
140 	 -20.022136975681263 
141 	 -20.022135336152143 
142 	 -20.02213696538734 
143 	 -20.02213721687035 
144 	 -20.02213752272171 
145 	 -20.02213805947001 
146 	 -20.02213805886509 
147 	 -20.022138270217777 
148 	 -20.022138440875505 
149 	 -20.022138402430784 
150 	 -20.02213834844612 
151 	 -20.02213844539611 
152 	 -20.022138322721606 
153 	 -20.02213849149464 
154 	 -20.02213853979804 
155 	 -20.022138425172063 
156 	 -20.0221385371289 
157 	 -20.02213851890296 
158 	 -20.022138480098995 
159 	 -20.022138499216258 
160 	 -20.022138518081515 
161 	 -20.022138518522123 
162 	 -20.02213856383325 
163 	 -20.02213854917247 
164 	 -20.022138603279352 
165 	 -20.022138619169727 
166 	 -20.022138626128164 
167 	 -20.022138626156426 
168 	 -20.02213864290021 
169 	 -20.022138640673692 
170 	 -20.0221386409434 
171 	 -20.022138654673956 
172 	 -20.02213865263259 
173 	 -20.02213864799698 
