1 	 -17.50018757368849 
2 	 -17.500187577028896 
3 	 -17.500187575160798 
4 	 -17.500187579243192 
5 	 -17.50018757350067 
6 	 -17.50018757377622 
7 	 -17.50018757073211 
8 	 -17.500187575593284 
9 	 -17.788988137307914 
10 	 -17.788988142127902 
11 	 -17.788988138027594 
12 	 -17.78898814370999 
13 	 -17.78898813711059 
14 	 -17.788988137425 
15 	 -17.78898813373733 
16 	 -17.788988140264586 
17 	 -17.981765675918844 
18 	 -18.447716454677213 
19 	 -18.44771645175674 
20 	 -18.447716455638876 
21 	 -18.447716452276588 
22 	 -18.44771645722398 
23 	 -18.44771645380472 
24 	 -18.4477164535821 
25 	 -18.447716456071944 
26 	 -18.524981184124815 
27 	 -18.524981184441387 
28 	 -18.52498118446404 
29 	 -18.524981182785503 
30 	 -18.52498118558567 
31 	 -18.524981183352953 
32 	 -18.524981182039188 
33 	 -18.524981186576294 
34 	 -18.72011469725119 
35 	 -18.720114700762608 
36 	 -18.72011469736794 
37 	 -18.720114693718244 
38 	 -18.720114698054594 
39 	 -18.720114696583554 
40 	 -18.72011469348367 
41 	 -18.720114700744475 
42 	 -17.90862380194774 
43 	 -18.513480227807555 
44 	 -19.186153071021035 
45 	 -19.18615307865165 
46 	 -19.186153071375276 
47 	 -19.186153064995967 
48 	 -19.18615307121445 
49 	 -19.186153070891084 
50 	 -19.186153066929993 
51 	 -19.18615307034599 
52 	 -18.246737125816953 
53 	 -18.275215933977215 
54 	 -19.30135156594533 
55 	 -19.301351574891534 
56 	 -19.30135156644579 
57 	 -19.301351561581555 
58 	 -19.301351566033915 
59 	 -19.301351565933242 
60 	 -19.301351564190643 
61 	 -19.301351560573337 
62 	 -19.51187545337427 
63 	 -19.51187545886795 
64 	 -19.51187545440718 
65 	 -19.511875450789738 
66 	 -19.511875453494763 
67 	 -19.511875453443068 
68 	 -19.51187545479096 
69 	 -19.51187544974732 
70 	 -19.595057201067185 
71 	 -19.59505719895919 
72 	 -19.595057200346233 
73 	 -19.595057202357896 
74 	 -19.595057201111576 
75 	 -19.59505720109195 
76 	 -19.595057201790073 
77 	 -19.595057205294744 
78 	 -19.624681593714598 
79 	 -19.6246815945491 
80 	 -19.624681594195152 
81 	 -19.62468159406806 
82 	 -19.62468159379346 
83 	 -19.624681593746534 
84 	 -19.624681594051413 
85 	 -19.62468159444374 
86 	 -19.63390214743889 
87 	 -19.63390214817334 
88 	 -19.63390214812949 
89 	 -19.633902147687106 
90 	 -19.633902147542653 
91 	 -19.633902147479276 
92 	 -19.633902147757045 
93 	 -19.633902148052723 
94 	 -19.68811007506872 
95 	 -19.688110074779544 
96 	 -19.68811007644242 
97 	 -19.68811007535641 
98 	 -19.688110075298514 
99 	 -19.688110075162317 
100 	 -19.688110075490755 
101 	 -19.688110076314917 
102 	 -18.226774849244453 
103 	 -19.749671819657816 
104 	 -19.74967181846435 
105 	 -19.74967182105195 
106 	 -19.749671819656516 
107 	 -19.749671819977006 
108 	 -19.749671819807787 
109 	 -19.74967182019906 
110 	 -19.749671821979497 
111 	 -19.022011052747555 
112 	 -17.440167699345647 
113 	 -17.930758745878773 
114 	 -19.805774472872958 
115 	 -19.805774470753445 
116 	 -19.805774473474653 
117 	 -19.80577447186177 
118 	 -19.80577447320319 
119 	 -19.805774473065952 
120 	 -19.805774473475864 
121 	 -19.805774476145793 
122 	 -19.681305158122374 
123 	 -19.843516928948176 
124 	 -19.843516926555022 
125 	 -19.84351692818743 
126 	 -19.843516926995374 
127 	 -19.843516929185196 
128 	 -19.84351692913081 
129 	 -19.84351692944804 
130 	 -19.843516932210015 
131 	 -19.877603511578982 
132 	 -19.87760351064006 
133 	 -19.877603509781572 
134 	 -19.87760351072006 
135 	 -19.877603511695945 
136 	 -19.877603511704926 
137 	 -19.877603511970655 
138 	 -19.8776035131252 
139 	 -19.889684461665887 
140 	 -19.889684462009736 
141 	 -19.88968446078499 
142 	 -19.88968446211628 
143 	 -19.889684461781837 
144 	 -19.889684461782853 
145 	 -19.88968446205219 
146 	 -19.889684462068185 
147 	 -19.89778653902762 
148 	 -19.89778653990521 
149 	 -19.897786538575044 
150 	 -19.897786539344033 
151 	 -19.89778653915691 
152 	 -19.89778653916935 
153 	 -19.897786539522205 
154 	 -19.897786538675497 
155 	 -19.908466377817877 
156 	 -19.90846637822211 
157 	 -19.90846637823808 
158 	 -19.908466377818247 
159 	 -19.908466377953253 
160 	 -19.908466378004036 
161 	 -19.908466378396792 
162 	 -19.9084663771306 
163 	 -19.91116101663172 
164 	 -19.911161016548377 
165 	 -19.911161017041707 
166 	 -19.911161016589723 
167 	 -19.91116101675183 
168 	 -19.91116101680388 
169 	 -19.91116101711828 
170 	 -19.91116101621635 
171 	 -19.914242514505958 
172 	 -19.91424251390762 
173 	 -19.914242514739794 
174 	 -19.914242514527583 
175 	 -19.91424251460103 
176 	 -19.914242514619517 
177 	 -19.914242514716538 
178 	 -19.91424251473013 
179 	 -19.91597540758338 
180 	 -19.91597540696291 
181 	 -19.915975407564225 
182 	 -19.915975407533434 
183 	 -19.915975407662085 
184 	 -19.915975407673823 
185 	 -19.915975407711883 
186 	 -19.915975407838236 
187 	 -19.91772268544307 
188 	 -19.917722685033723 
189 	 -19.91772268542463 
190 	 -19.917722685458823 
191 	 -19.917722685507375 
192 	 -19.91772268548792 
193 	 -19.917722685402083 
194 	 -19.917722685836633 
195 	 -19.91861598204781 
196 	 -19.918615981722624 
197 	 -19.918615982004514 
198 	 -19.918615981982278 
199 	 -19.918615982097894 
200 	 -19.918615982107838 
201 	 -19.91861598213387 
202 	 -19.91861598195797 
203 	 -19.919131427023355 
204 	 -19.91913142699105 
205 	 -19.919131427002927 
206 	 -19.91913142702603 
207 	 -19.919131427068915 
208 	 -19.91913142705938 
209 	 -19.91913142702736 
210 	 -19.91913142702694 
211 	 -19.91931188057604 
212 	 -19.919311880579595 
213 	 -19.919311880603065 
214 	 -19.919311880577016 
215 	 -19.919311880612977 
216 	 -19.91931188060473 
217 	 -19.91931188058402 
218 	 -19.919311880538043 
219 	 -19.91940838011971 
220 	 -19.919408380110276 
221 	 -19.91940838013623 
222 	 -19.919408380114664 
223 	 -19.919408380145967 
224 	 -19.919408380141086 
225 	 -19.919408380136545 
226 	 -19.91940838004922 
227 	 -19.919445051719514 
228 	 -19.91944505173075 
229 	 -19.919445051723862 
230 	 -19.919445051718096 
231 	 -19.919445051739054 
232 	 -19.919445051731163 
233 	 -19.91944505171824 
234 	 -19.91944505169812 
235 	 -19.919453035299764 
236 	 -19.91945303530031 
237 	 -19.91945303529962 
238 	 -19.919453035304592 
239 	 -19.919453035315716 
240 	 -19.919453035307924 
241 	 -19.91945303529606 
242 	 -19.919453035289603 
243 	 -19.919457049265134 
244 	 -19.919457049270427 
245 	 -19.919457049259915 
246 	 -19.919457049273554 
247 	 -19.919457049278503 
248 	 -19.919457049270605 
249 	 -19.919457049256064 
